pr_id,level,task_type,title,n_commits,n_files,lines_added,lines_deleted,lines_changed
3184725856,2.0,fix,Match Node.js v24 behavior for `napi_get_value_string_utf8` handling of `NAPI_AUTO_LENGTH`,5.0,301.0,2228.0,1396.0,3624.0
3127930821,2.0,feat,feature: Add 'wv catalog' CLI commands for static catalog management,2.0,6.0,474.0,248.0,722.0
3205839196,2.0,feat,feat: Implement comprehensive JSON schema validation with Zod integration,9.0,23.0,1890.0,423.0,2313.0
3231951012,2.0,feat,feat: add Swagger annotations to Batch 3 - Site Architecture & Templates,8.0,171.0,20084.0,3822.0,23906.0
3057825906,2.0,fix,MM-64155: Fix searchbox clear button to reset search type,5.0,3.0,60.0,16.0,76.0
3254647682,2.0,perf,skip unnecessary alias-check in collect(::AbstractArray) from copyto\!,1.0,1.0,10.0,3.0,13.0
3116600521,2.0,feat,feat\!: Add M4A support with preferRawStream option,8.0,12.0,1545.0,389.0,1934.0
2889835337,2.0,feat,feat: Add Amazon Bedrock integration,1.0,7.0,646.0,17.0,663.0
3173233374,2.0,feat,Added `mcp` CLI command,30.0,329.0,36863.0,20400.0,57263.0
3205893657,2.0,feat,Preserve snapshot names with INSTA_GLOB_FILTER,1.0,3.0,105.0,4.0,109.0
3165440543,2.0,fix,Fix agents page module resolution error and update slides presentation,7.0,12.0,301.0,116.0,417.0
3175209026,2.0,fix,Fix docs routing for `classic-ml` pages in `docs/changed_pages.py`,4.0,2.0,11.0,7.0,18.0
3158615630,2.0,feat,Add MCP Middleware,18.0,32.0,3644.0,1929.0,5573.0
3154096278,2.0,feat,feat: Basic Psionic package setup with hello world,5.0,9.0,740.0,8.0,748.0
3244896143,2.0,chore,Release v0.48.0,2.0,2.0,2.0,2.0,4.0
3226434542,2.0,feat,OpenAI-compatible APIs like DeepSeek support,7.0,7.0,307.0,119.0,426.0
3229333583,2.0,fix,fix: exclude documentation changes from Docker builds and fix tag generation,1.0,1.0,17.0,1.0,18.0
3206510254,2.0,feat,feat: implement immutable HashMap module,6.0,9.0,6172.0,222.0,6394.0
3258945821,2.0,feat,✨ feat(multi-tenant): add dynamic IAM roles per tenant for isolated resource access,10.0,21.0,1961.0,40.0,2001.0
3259580896,2.0,feat,add support for nextjs instrumentation,2.0,8.0,362.0,5.0,367.0
3277943226,2.0,fix,fix: re-apply transient connection fix for gateway connections,1.0,3.0,204.0,19.0,223.0
3214724259,2.0,feat,feat: add comprehensive test coverage for forms plugin,4.0,6.0,1013.0,340.0,1353.0
3232028428,2.0,build,Win-build-improvements,5.0,5.0,798.0,451.0,1249.0
3271045504,2.0,refactor,Address @ajpallares review feedback for promotional offers in paywalls,14.0,127.0,1962.0,1131.0,3093.0
3203032594,2.0,fix,fix: Resolve Issue #12 - MCP Server Discovery and Tool Registration Reliability,2.0,24.0,2372.0,424.0,2796.0
3138264959,2.0,fix,🐛 fix: Preserve original skipBalance and skipNonce flags during mining (#1612),8.0,126.0,245586.0,12588.0,258174.0
3128559622,2.0,feat,Implement comprehensive semantic analysis with modular architecture,1.0,7.0,545.0,0.0,545.0
3245584783,2.0,feat,feat(gfql): PR 1.3 - Call Operations for safe method execution,11.0,11.0,1663.0,98.0,1761.0
3166199077,2.0,feat,feat: Phase 7.1 - Basket Asset Performance Tracking,4.0,51.0,9185.0,921.0,10106.0
3257330452,2.0,feat,"geo/geomfn: implement ST_GeometricMedian({geometry,float8,int4,bool})",3.0,6.0,714.0,2.0,716.0
3139315341,2.0,feat,feat(rag2): add complete Ingest Pipeline functionality,30.0,32.0,3645.0,1355.0,5000.0
3207910026,2.0,feat,Step 2: Implement TransportFactory class,1.0,3.0,219.0,1.0,220.0
3271660213,2.0,feat,feat: upgrade to Expo SDK 53 with modern architecture and tooling,12.0,27.0,6612.0,6136.0,12748.0
3271740125,2.0,docs,docs: improve README structure and add comprehensive script documentation,3.0,1.0,96.0,67.0,163.0
3275455685,2.0,feat,Add DAE support for GPU kernels with mass matrices and initialization,7.0,14.0,425.0,167.0,592.0
3204637024,2.0,feat,feat: complete Schema.ts JSDoc documentation with all examples compilation fixed,18.0,11.0,13997.0,255.0,14252.0
3240533897,2.0,feat,feat(auto_client): add comprehensive api_key parameter support for all providers,3.0,4.0,205.0,23.0,228.0
3229710961,2.0,feat,Add model presets support infrastructure,2.0,14.0,237.0,2924.0,3161.0
3158776739,2.0,feat,feat: Implement exponential backoff retry mechanism for transient failures,1.0,40.0,1452.0,52.0,1504.0
3165023078,2.0,refactor,Convert to typescript,3.0,18.0,3686.0,2928.0,6614.0
3225725945,2.0,fix,Fix Safari clipboard paste,9.0,8.0,1336.0,536.0,1872.0
2925282771,2.0,docs,Add CLAUDE.md for Claude Code assistance with Mondo Ontology,2.0,1.0,60.0,1.0,61.0
3069923749,2.0,docs,Add cargo-insta version fields to bug report template,1.0,1.0,10.0,5.0,15.0
3187718516,2.0,feat,feat: Add generic tree-sitter parser with configuration file support,13.0,44.0,5530.0,1408.0,6938.0
3275367954,2.0,feat,feat: Enhanced Claude Code UI with Complete Transparency,1.0,14.0,2278.0,223.0,2501.0
3250746691,2.0,feat,Add Hot Reload Feature with File Watching and Manual Refresh,15.0,18.0,2724.0,696.0,3420.0
3238483606,2.0,fix,🔧 Fix Memory Backend Configuration Bug (Issue #347),2.0,2.0,149.0,3.0,152.0
3216793862,2.0,fix,fix(shell): all shellcheck issues (except quotes),1.0,5.0,163.0,90.0,253.0
3260232103,2.0,feat,feat: add send-as alias support with custom display names,1.0,3.0,148.0,7.0,155.0
3206405036,2.0,fix,Fix TypeError when opts is undefined in main.ts,1.0,3.0,30.0,3.0,33.0
3250173556,2.0,feat,Add exponential moving matrix functions to benchmarks,3.0,6.0,401.0,157.0,558.0
3220223180,2.0,fix,[DEV] Triton-viz Visualizer 2.0,8.0,25.0,3047.0,697.0,3744.0
3160647911,2.0,feat,"feat: LayerZeroSettler with latest escrow, and settlement architecture",21.0,14.0,1989.0,1017.0,3006.0
3231953757,2.0,feat,feat: add Swagger annotations to Batch 7 - Modern APIs & Specialized Services,8.0,231.0,34297.0,6213.0,40510.0
3226627949,2.0,feat,feat(cpu-threading): integrate CLI with threading system and unify TTS API,8.0,13.0,637.0,102.0,739.0
3248259820,2.0,fix,fix: handle optional fields without defaults in client documents (#487),1.0,4.0,183.0,3.0,186.0
3047699666,2.0,test,✅ Add tests for organization_members RLS policies from PR #1598,1.0,1.0,288.0,0.0,288.0
3124189482,2.0,docs,📚 Improve documentation with best practices and --ignore guidance,1.0,2.0,160.0,0.0,160.0
3007785025,2.0,fix,UN-2584 [FIX] Corrected HTTP status codes for workflow execution status API,4.0,323.0,12691.0,12427.0,25118.0
3165060364,2.0,feat,"feat: Implement NIPs from SNSTR, nostr-tools, and NDK (Issue #913)",4.0,36.0,8940.0,39.0,8979.0
3132378621,2.0,feat,"Comprehensive maze generator enhancements: web interface, test suite, and improved triangular mazes",2.0,8.0,645.0,1.0,646.0
3246764807,2.0,feat,Add exponential moving matrix functions,1.0,6.0,1004.0,4.0,1008.0
3069942339,2.0,feat,Allow deprecated tempfile method for MSRV,1.0,1.0,3.0,0.0,3.0
3245456977,2.0,chore,chore(providers): add GitHub Models provider,14.0,21.0,983.0,432.0,1415.0
3098972655,2.0,chore,chore(repo): setup claude code,2.0,13.0,675.0,20.0,695.0
3216678691,2.0,docs,IOS-4845 Update CLAUDE.md to prevent AI signatures in commits,1.0,1.0,32.0,0.0,32.0
3190681974,2.0,fix,fix: resolve MCP-Hub tool validation errors for project management functions,1.0,4.0,29.0,29.0,58.0
3272397381,2.0,fix,Fix: Preserve empty string config values in StripConfig,1.0,2.0,76.0,0.0,76.0
3091332769,2.0,feat,"feat: implement v0.2.0 with verbose logging, dry-run mode, and enhanced documentation",11.0,24.0,1416.0,252.0,1668.0
3275029115,2.0,fix,Complete JuliaSyntax 1.0 update with Julia 1.11 compatibility fixes,5.0,9.0,213.0,231.0,444.0
3269831635,2.0,fix,fix: Resolve React 19 JSX component type compatibility issues,2.0,7.0,69.0,11.0,80.0
3271748860,2.0,fix,fix: handle PUT/UPDATE operations when gateway has no peer connections,7.0,5.0,360.0,75.0,435.0
3120774449,2.0,feat,[Private Fork] feat: add AuditLogSubscriber to log integration config changes with sensitive data sanitization,1.0,1.0,134.0,0.0,134.0
3273233066,2.0,feat,feat: implement comprehensive species tracking system with seasonal/yearly detection badges,30.0,34.0,6964.0,1389.0,8353.0
3260720963,2.0,feat,Complete Pharmacy Payment Acceptance Functionality - Closes #14095,12.0,8.0,763.0,301.0,1064.0
3246681942,2.0,build,Update Python version to 3.12 and uv lockfile,4.0,6.0,94.0,86.0,180.0
3267605140,2.0,docs,docs(gfql): Comprehensive GFQL documentation updates,7.0,16.0,1885.0,775.0,2660.0
3194483657,2.0,docs,📝(test): Add test principles documentation and Claude test commands,4.0,4.0,192.0,2.0,194.0
3144015338,2.0,fix,Fix: CoreSimulator API compatibility for Xcode 16+,30.0,153.0,11675.0,719.0,12394.0
3258566467,2.0,feat,Add event validation to `test_webhook` function,2.0,14.0,384.0,30.0,414.0
3201567268,2.0,feat,stm32/eth: Improve Ethernet driver with link detection and static IP support.,4.0,6.0,307.0,222.0,529.0
3235659006,2.0,feat,feat: implement multi-profile,4.0,4.0,647.0,40.0,687.0
3172785852,2.0,feat,feat: Implement Overlord Phase 1 - Claude Code sync service foundation,4.0,21.0,3066.0,81.0,3147.0
3232844270,2.0,feat,feat: Implement asymmetric VMEC support (lasym=true),30.0,41.0,6520.0,1578.0,8098.0
2974598623,2.0,refactor,Rename process_snapshots function to review_snapshots for clarity,1.0,1.0,4.0,3.0,7.0
3251370397,2.0,feat,feat: strip openrouter/ prefix from model name,2.0,1.0,45.0,17.0,62.0
3170104958,2.0,fix,fix: Fix INSERT INTO column list parsing and add comprehensive tests,2.0,2.0,201.0,3.0,204.0
3151798896,2.0,feat,Add ZN-Grunts proto-plugin ,11.0,349.0,70644.0,2070.0,72714.0
3167450477,2.0,feat,feat(db-structure): deprecate schema.relationships in favor of constraintsToRelationships,9.0,11.0,673.0,297.0,970.0
3267602007,2.0,feat,"feat(gfql): Consolidated GFQL core implementation - AST nodes, Let bindings, Call operations",30.0,46.0,5441.0,600.0,6041.0
3173165718,2.0,chore,Remove unused escape gem dependency,1.0,2.0,0.0,3.0,3.0
3165750951,2.0,feat,feat: Complete Phase 5 - Real Bank Integration & API Documentation,8.0,19.0,6438.0,1393.0,7831.0
3146561196,2.0,feat,feat: add version management scripts and CI check,3.0,11.0,595.0,101.0,696.0
3250080019,2.0,fix,[fix][broker]Fix thread safety issues in BucketDelayedDeliveryTracker with StampedLock optimistic reads,2.0,4.0,944.0,24.0,968.0
3238330931,2.0,fix,🐝 Fix Queen Identity Persistence (Issue #311),1.0,2.0,660.0,19.0,679.0
3271988317,2.0,feat,feat: Complete Convex→Confect migration + Device sync research and APM improvements,21.0,75.0,12723.0,2156.0,14879.0
3070114059,2.0,chore,chore: Upgrade GitHub Actions to ubuntu-24.04,11.0,41.0,215.0,390.0,605.0
2903936265,2.0,feat,Add customizable stop sequences for OE evaluations,3.0,5.0,37.0,7.0,44.0
3206889625,2.0,feat,feat: implement audio capture and export in audiocore,2.0,30.0,5040.0,215.0,5255.0
3154734636,2.0,feat,Draft: [Feat] AG-UI,1.0,18.0,2161.0,2.0,2163.0
3197484474,2.0,refactor,[WIP] Refactor ForkId implementation to reduce technical debt,1.0,2.0,181.0,72.0,253.0
3231953027,2.0,feat,feat: add Swagger annotations to Batch 6 - Rules Engine & Business Logic,7.0,214.0,28867.0,5136.0,34003.0
3160894112,2.0,feat,feat: Add maintenance mode and cleanup CLI commands,1.0,11.0,2043.0,0.0,2043.0
3269741497,2.0,feat,feat: 增加AI配置自定义请求头功能,3.0,3.0,60.0,0.0,60.0
3037985682,2.0,feat,feat: update changelog as part of `bump-versions` script,3.0,1.0,35.0,11.0,46.0
3190390949,2.0,fix,Fix: Prevent empty query execution in vector store,2.0,2.0,26.0,2.0,28.0
3215868710,2.0,feat,feat: add split-pr command for managing large pull requests,2.0,1.0,48.0,0.0,48.0
3226645641,2.0,feat,feat: implement service types and standardized interfaces with getServicesByType() method,22.0,56.0,5766.0,1825.0,7591.0
3171863473,2.0,fix,Add ProseMirror documentation and fix message styling,4.0,45.0,12339.0,95.0,12434.0
3241861541,2.0,docs,Add comprehensive OAuth2 server documentation,4.0,9.0,1603.0,111.0,1714.0
3128534413,2.0,feat,Implement Salsa-based incremental compilation,1.0,3.0,143.0,2.0,145.0
3275134373,2.0,feat,feat(tool-stubs): add auto-platform detection from URLs,4.0,8.0,333.0,38.0,371.0
3164310340,2.0,feat,feat: Quick Win #6 - Demo environment setup,2.0,7.0,956.0,4.0,960.0
3135266974,2.0,feat,Add sklearn-compatible pipelines for Bayesian bandits with separated arguments,3.0,6.0,922.0,98.0,1020.0
3226800461,2.0,feat,feat: Add comprehensive Docker Compose support with development and production configurations,21.0,53.0,8609.0,3741.0,12350.0
3225792521,2.0,fix,Fix Claude Code hook setup for multi-agent development,1.0,4.0,332.0,2.0,334.0
3199623142,2.0,feat,feat: create docs-v2 structure with diataxis framework,2.0,60.0,772.0,35.0,807.0
2914376188,2.0,feat,[公司職稱頁面] 展開經驗 View Log,29.0,120.0,2421.0,1163.0,3584.0
3275149041,2.0,feat,N-API Go html-to-markdown,4.0,26.0,1805.0,35.0,1840.0
3138222448,2.0,feat,"✨ feat: Implement @tevm/test-matchers storage, transaction, and block matchers",11.0,150.0,251479.0,13059.0,264538.0
3214555104,2.0,feat,Add function signature breaking change detector,1.0,3.0,620.0,0.0,620.0
3133399556,2.0,feat,feat: environment variable support,3.0,3.0,29.0,2.0,31.0
3159212731,2.0,fix,fix(storybook): update Vercel build command to use monorepo structure,1.0,1.0,1.0,1.0,2.0
3275609390,2.0,fix,fix(backend): Fix LLM blocks call tracking,1.0,4.0,585.0,15.0,600.0
3128646283,2.0,feat,Redesign Python SDK to use native library with CLI fallback,3.0,6.0,281.0,58.0,339.0
3197436829,2.0,fix,Upgrade to Biome v2,2.0,372.0,1610.0,1721.0,3331.0
3176357483,2.0,ci,[Backport stable/zed] ci: update CSI job to use ubuntu-latest (#2783),1.0,9.0,27.0,20.0,47.0
3267110060,2.0,fix,security: Fix critical vulnerabilities from PR #1219 review - Complete authentication hardening,3.0,7.0,362.0,233.0,595.0
3196885081,2.0,refactor,   1 ♻️ refactor(patterns): modularize execution-patterns.yml,2.0,22.0,804.0,5.0,809.0
3115558470,2.0,feat,Add actor ID tracking to trace events,1.0,3.0,37.0,6.0,43.0
3209723205,2.0,fix,"Fix: Comprehensive test cleanup and lint infrastructure (Issues #120, #154)",20.0,26.0,4140.0,4702.0,8842.0
3078006902,2.0,feat,migrate: Update CLI to urfave/cli v3,2.0,98.0,916.0,1018.0,1934.0
3145923591,2.0,feat,Feat/lerobot integration,4.0,16.0,3639.0,1076.0,4715.0
3203754242,2.0,feat,feat: Bind service interfaces to implementations,2.0,19.0,519.0,430.0,949.0
3274038425,2.0,fix,"Alpha.78: Agent System Fix, Hooks Improvements & GitHub CLI Safety",6.0,15.0,807.0,100.0,907.0
3152317896,2.0,feat,feat: initial CLI setup,10.0,15.0,664.0,129.0,793.0
3200679276,2.0,perf,Implement lazy loading for RegistryInstance to improve latency in operations where the registry does not need to be read,1.0,1.0,59.0,29.0,88.0
3250200794,2.0,refactor,Refactor matrix functions for fixed dimension conventions,1.0,9.0,713.0,883.0,1596.0
3257359947,2.0,feat,"Add pagination, filtering, and compact response modes",2.0,3.0,591.0,147.0,738.0
3138027382,2.0,feat,Add comprehensive workflow validation,11.0,54.0,3193.0,1055.0,4248.0
3172647828,2.0,fix,Fix serialization edge case in Prefect blocks,3.0,5.0,147.0,17.0,164.0
3225792685,2.0,fix,fix(ruv-swarm-mcp): comprehensive debugging and functionality restoration,9.0,24.0,2405.0,658.0,3063.0
3086930190,2.0,feat,feat: Add procedural API (v1) for flexible conversation analysis pipelines,16.0,116.0,21427.0,19007.0,40434.0
3229176248,2.0,feat,Add --flow-run-name option to deployment run CLI,1.0,2.0,34.0,1.0,35.0
3179729495,2.0,feat,feat: Add Storybook for component-driven development,28.0,42.0,15983.0,1503.0,17486.0
3235820229,2.0,feat,feat: implement accordion UI for DDL/DML query results,14.0,84.0,2086.0,690.0,2776.0
3246680171,2.0,docs,Add CLAUDE.md for development guidelines,2.0,1.0,55.0,2.0,57.0
3190199796,2.0,feat,Add comment export feature on process termination,1.0,3.0,91.0,2.0,93.0
3274362044,2.0,feat,Replace custom rate limiting logic,13.0,113.0,1387.0,1995.0,3382.0
3231955292,2.0,feat,feat: finalize Swagger annotations implementation - Batch 9 cleanup,10.0,248.0,36848.0,6699.0,43547.0
3124372773,2.0,feat,feat: Add official OpenTofu support,5.0,4.0,167.0,9.0,176.0
3120813048,2.0,fix,fix: prevent 500 error when editing categories due to missing apply button,2.0,2.0,49.0,13.0,62.0
3207905993,2.0,feat,Step 1: Create base infrastructure for MCPProxyService extraction,1.0,4.0,230.0,0.0,230.0
3165441855,2.0,fix,fix: Remove SDK import causing module resolution error on agents page,1.0,1.0,0.0,1.0,1.0
3264933329,2.0,fix,Fix: Wait for all partitions in load_collection when some are still loading,1.0,3.0,394.0,2.0,396.0
3275097396,2.0,feat,Add get_all_tasks functionality to fetch tasks across all projects,1.0,2.0,72.0,1.0,73.0
2892364501,2.0,feat,Add no_jobs_exit_timeout parameter to WorkerOptions,2.0,2.0,44.0,0.0,44.0
3212218608,2.0,fix,fix: migrate interface client operations from NetworkClientFactory to…,2.0,13.0,249.0,35.0,284.0
2918329879,2.0,docs,testing DO NOT MERGE,2.0,1.0,3.0,1.0,4.0
3245552368,2.0,fix,sql/stats: prevent stats collection in read-only tenants,1.0,9.0,191.0,25.0,216.0
2914277614,2.0,fix,Fixes citrate synthase activity #29891,7.0,31.0,4545.0,3023.0,7568.0
3140025663,2.0,fix,fix: Add Windows UAC execution level support to manifest template,1.0,6.0,87.0,1.0,88.0
3210837112,2.0,fix,"Return ""follow_polyline_trajectory"" behavior in do_nothing behavior plugin",2.0,2.0,5.0,6.0,11.0
3234650797,2.0,feat,[WIP] Convert all packages to ESM-only distribution,2.0,173.0,1299.0,2353.0,3652.0
3209373025,2.0,feat,feat: complete TxHashSet transactional set module implementation,3.0,5.0,1862.0,18.0,1880.0
3181506569,2.0,feat,feat: Complete Phase 1 MVP Storybook Components Implementation,21.0,28.0,12970.0,506.0,13476.0
3202692899,2.0,feat,feat: Epic #66 - Global and Local Scopes for ruv-swarm (100% Complete),9.0,18.0,3466.0,160.0,3626.0
3115760621,2.0,fix,fix: resolve dependency conflict preventing npx @modelcontextprotocol/inspector from running,1.0,2.0,182.0,12.0,194.0
3141541564,2.0,feat,Direct FFI Integration for idb_companion,27.0,107.0,4687.0,490.0,5177.0
2892443818,2.0,feat,example-demo: Add interactive token visualization with connecting lines,2.0,11.0,12525.0,39.0,12564.0
3269703997,2.0,fix,fix: Remove all 'as any' type assertions from codebase,2.0,9.0,108.0,35.0,143.0
3226145369,2.0,feat,Add Linux support for SwiftAnthropic,2.0,16.0,1663.0,910.0,2573.0
3069944091,2.0,docs,Update bug report template fields,1.0,1.0,4.0,4.0,8.0
3199564335,2.0,fix,Fix parsing to better handle branch/tag/subdir specifiers in complex URLs and paths,9.0,6.0,773.0,308.0,1081.0
3229732955,2.0,feat,feat: add batch token prediction system,2.0,13.0,3127.0,456.0,3583.0
3094661465,2.0,feat,Add systematic script to find ALL redundant SubClassOf axioms,4.0,89.0,15828.0,26336.0,42164.0
